URL,Pathophysiological Process,Subject,Predicate,Object,Image_number,Source,Subject_Object,Normalized_Subject_Object,Category_BERT_Keywords
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Alamandine_Effects,Alamandine,binds,MrgD,image_54,GPT,Alamandine MrgD,alamandine mrgd,Uncategorized
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Alamandine_Effects,MrgD_activation,reduces,excitotoxicity,image_54,GPT,MrgD_activation excitotoxicity,mrgd activation excitotoxicity,Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Alamandine_Effects,MrgD_activation,decreases,cell_death,image_54,GPT,MrgD_activation cell_death,mrgd activation cell death,Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Alamandine_Effects,MrgD_activation,lowers,cellular_damage,image_54,GPT,MrgD_activation cellular_damage,mrgd activation cellular damage,Uncategorized
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Alamandine_Effects,MrgD_activation,increases,antidepressant_effects,image_54,GPT,MrgD_activation antidepressant_effects,mrgd activation antidepressant effects,Uncategorized
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Angiotensin_(1-7)_Effects,Ang_(1-7),binds,Mas,image_54,GPT,Ang_(1-7) Mas,ang (1 7) mas,Uncategorized
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Angiotensin_(1-7)_Effects,Mas_activation,decreases,antithrombotic_activity,image_54,GPT,Mas_activation antithrombotic_activity,mas activation antithrombotic activity,Vascular Effects
https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,Angiotensin_(1-7)_Effects,Mas_activation,reduces,ischemic_stroke_risk,image_54,GPT,Mas_activation ischemic_stroke_risk,mas activation ischemic stroke risk,Vascular Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,Hematogenous_spread,SARS-CoV-2,enters,bloodstream,image_55,GPT,SARS-CoV-2 bloodstream,sars cov 2 bloodstream,Systemic Cross-Organ Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,Hematogenous_spread,Bloodstream,transports,virus_to_CNS,image_55,GPT,Bloodstream virus_to_CNS,bloodstream virus to cns,Vascular Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,Transmucosal_invasion_through_olfactory_epithelium,SARS-CoV-2,invades,olfactory_epithelium,image_55,GPT,SARS-CoV-2 olfactory_epithelium,sars cov 2 olfactory epithelium,Systemic Cross-Organ Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,Transmucosal_invasion_through_olfactory_epithelium,Olfactory_epithelium,provides,pathway_to_CNS,image_55,GPT,Olfactory_epithelium pathway_to_CNS,olfactory epithelium pathway to cns,Viral Entry and Neuroinvasion
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,Retrograde_neuronal_dissemination_through_Vagal_and_Trigeminal_nerve_afferents,SARS-CoV-2,travels,via_nerve_afferents,image_55,GPT,SARS-CoV-2 via_nerve_afferents,sars cov 2 via nerve afferents,Systemic Cross-Organ Effects
https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,Retrograde_neuronal_dissemination_through_Vagal_and_Trigeminal_nerve_afferents,Nerve_afferents,connect,to_CNS,image_55,GPT,Nerve_afferents to_CNS,nerve afferents to cns,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microvascular_Thrombosis,Thrombus,forms,in_microvasculature,image_56,GPT,Thrombus in_microvasculature,thrombus in microvasculature,Vascular Effects
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microvascular_Thrombosis,Endothelium,experiences,damage,image_56,GPT,Endothelium damage,endothelium damage,Vascular Effects
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microvascular_Thrombosis,Pericyte,experiences,damage,image_56,GPT,Pericyte damage,pericyte damage,Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microglia_Activation,SARS-CoV-2_infection,triggers,microglia_activation,image_56,GPT,SARS-CoV-2_infection microglia_activation,sars cov 2 infection microglia activation,Systemic Cross-Organ Effects
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microglia_Activation,Microglia_activation,leads_to,neuroinflammation,image_56,GPT,Microglia_activation neuroinflammation,microglia activation neuroinflammation,Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Astrogliosis,Astroglial_end-feet,undergo,astrogliosis,image_56,GPT,Astroglial_end-feet astrogliosis,astroglial end feet astrogliosis,Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Astrogliosis,Astrogliosis,contributes_to,neuroinflammation,image_56,GPT,Astrogliosis neuroinflammation,astrogliosis neuroinflammation,Immune and Inflammatory Response
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Sustentacular_Cell_Infection,SARS-CoV-2,infects,olfactory_sustentacular_cell,image_56,GPT,SARS-CoV-2 olfactory_sustentacular_cell,sars cov 2 olfactory sustentacular cell,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Sustentacular_Cell_Infection,Olfactory_sustentacular_cell,suffers,structural_damage,image_56,GPT,Olfactory_sustentacular_cell structural_damage,olfactory sustentacular cell structural damage,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,loses,support_from_OSCs,image_56,GPT,Olfactory_receptor_neuron support_from_OSCs,olfactory receptor neuron support from oscs,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,damaged_by,inflammation,image_56,GPT,Olfactory_receptor_neuron inflammation,olfactory receptor neuron inflammation,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Anterograde_Signaling,ORN_axon,transports,pathogenic_molecules,image_56,GPT,ORN_axon pathogenic_molecules,orn axon pathogenic molecules,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Anterograde_Signaling,Pathogenic_molecules,move,from_OE_to_OB,image_56,GPT,Pathogenic_molecules from_OE_to_OB,pathogenic molecules from oe to ob,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Trans-synaptic_Degeneration,ORN_axons,undergo,trans-synaptic_degeneration,image_56,GPT,ORN_axons trans-synaptic_degeneration,orn axons trans synaptic degeneration,Viral Entry and Neuroinvasion
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Trans-synaptic_Degeneration,Degeneration,affects,neurons_in_OB,image_56,GPT,Degeneration neurons_in_OB,degeneration neurons in ob,Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,Astrocyte_Activation,SARS-CoV-2,binds,ACE2_receptor,image_57,GPT,SARS-CoV-2 ACE2_receptor,sars cov 2 ace2 receptor,Systemic Cross-Organ Effects
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,Astrocyte_Activation,ACE2_receptor,located_on,astrocyte,image_57,GPT,ACE2_receptor astrocyte,ace2 receptor astrocyte,Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,Cytokine_Storm,SARS-CoV-2,activates,macrophage,image_57,GPT,SARS-CoV-2 macrophage,sars cov 2 macrophage,Systemic Cross-Organ Effects
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,Cytokine_Storm,Macrophage,produces,cytokine_storm,image_57,GPT,Macrophage cytokine_storm,macrophage cytokine storm,Immune and Inflammatory Response
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,NETs_Formation,Cytokine_storm,induces,NETs,image_57,GPT,Cytokine_storm NETs,cytokine storm nets,Immune and Inflammatory Response
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,NETs_Formation,NETs,lead_to,thrombin_production,image_57,GPT,NETs thrombin_production,nets thrombin production,Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,Blood_Clot_Formation,Thrombin_production,causes,blood_clot_formation,image_57,GPT,Thrombin_production blood_clot_formation,thrombin production blood clot formation,Viral Entry and Neuroinvasion
https://www.mdpi.com/ijms/ijms-25-08715/article_deploy/html/images/ijms-25-08715-g002-550.jpg,Blood_Clot_Formation,Blood_clot_formation,affects,blood-brain_barrier,image_57,GPT,Blood_clot_formation blood-brain_barrier,blood clot formation blood brain barrier,Viral Entry and Neuroinvasion
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Direct_viral_encephalitis,SARS-CoV-2,causes,direct_viral_encephalitis,image_58,GPT,SARS-CoV-2 direct_viral_encephalitis,sars cov 2 direct viral encephalitis,Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Systemic_inflammation,SARS-CoV-2,induces,cytokine_storm,image_58,GPT,SARS-CoV-2 cytokine_storm,sars cov 2 cytokine storm,Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Peripheral_organ_dysfunction,SARS-CoV-2,leads_to,peripheral_organ_dysfunction,image_58,GPT,SARS-CoV-2 peripheral_organ_dysfunction,sars cov 2 peripheral organ dysfunction,Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Cerebrovascular_changes,SARS-CoV-2,results_in,cerebrovascular_changes,image_58,GPT,SARS-CoV-2 cerebrovascular_changes,sars cov 2 cerebrovascular changes,Systemic Cross-Organ Effects
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg,Combination_of_changes,SARS-CoV-2,triggers,combination_of_all_changes,image_58,GPT,SARS-CoV-2 combination_of_all_changes,sars cov 2 combination of all changes,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Microglia_and_astrocyte_activation,SARS-CoV-2_infection,triggers,microglia_and_astrocyte_activation,image_59,GPT,SARS-CoV-2_infection microglia_and_astrocyte_activation,sars cov 2 infection microglia and astrocyte activation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Microglia_and_astrocyte_activation,Microglia_and_astrocyte_activation,causes,inflammatory_factor_release,image_59,GPT,Microglia_and_astrocyte_activation inflammatory_factor_release,microglia and astrocyte activation inflammatory factor release,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,BBB_breakdown,SARS-CoV-2_infection,leads_to,BBB_breakdown,image_59,GPT,SARS-CoV-2_infection BBB_breakdown,sars cov 2 infection bbb breakdown,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Ca2+_overload,SARS-CoV-2_infection,causes,Ca2+_overload,image_59,GPT,SARS-CoV-2_infection Ca2+_overload,sars cov 2 infection ca2+ overload,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Ca2+_overload,Ca2+_overload,leads_to,membrane_GluN2B_overactivation,image_59,GPT,Ca2+_overload membrane_GluN2B_overactivation,ca2+ overload membrane glun2b overactivation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Pro-death_signaling_pathway_activation,Membrane_GluN2B_overactivation,triggers,pro-death_signaling_pathway_activation,image_59,GPT,Membrane_GluN2B_overactivation pro-death_signaling_pathway_activation,membrane glun2b overactivation pro death signaling pathway activation,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Mitochondrial_dysfunction,SARS-CoV-2_infection,causes,mitochondrial_dysfunction,image_59,GPT,SARS-CoV-2_infection mitochondrial_dysfunction,sars cov 2 infection mitochondrial dysfunction,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Mitochondrial_dysfunction,Mitochondrial_dysfunction,leads_to,impaired_ATP_synthesis,image_59,GPT,Mitochondrial_dysfunction impaired_ATP_synthesis,mitochondrial dysfunction impaired atp synthesis,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,mPTP_opening,Mitochondrial_dysfunction,causes,mPTP_opening,image_59,GPT,Mitochondrial_dysfunction mPTP_opening,mitochondrial dysfunction mptp opening,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,mPTP_opening,mPTP_opening,leads_to,Cyt_C_and_ROS_over-release,image_59,GPT,mPTP_opening Cyt_C_and_ROS_over-release,mptp opening cyt c and ros over release,Uncategorized
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Neuronal_apoptosis,Cyt_C_and_ROS_over-release,causes,neuronal_apoptosis,image_59,GPT,Cyt_C_and_ROS_over-release neuronal_apoptosis,cyt c and ros over release neuronal apoptosis,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Iron_metabolism_disorders,SARS-CoV-2_infection,causes,iron_metabolism_disorders,image_59,GPT,SARS-CoV-2_infection iron_metabolism_disorders,sars cov 2 infection iron metabolism disorders,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Iron_metabolism_disorders,Iron_metabolism_disorders,lead_to,iron_deposition,image_59,GPT,Iron_metabolism_disorders iron_deposition,iron metabolism disorders iron deposition,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Lipid_peroxidation,Iron_deposition,causes,lipid_peroxidation,image_59,GPT,Iron_deposition lipid_peroxidation,iron deposition lipid peroxidation,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10787-023-01176-2/MediaObjects/10787_2023_1176_Fig4_HTML.png,Ferroptosis,Lipid_peroxidation,leads_to,ferroptosis,image_59,GPT,Lipid_peroxidation ferroptosis,lipid peroxidation ferroptosis,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Macrophage_Activation,SARS-CoV-2,binds,ACE2_receptor,image_60,GPT,SARS-CoV-2 ACE2_receptor,sars cov 2 ace2 receptor,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Macrophage_Activation,ACE2_receptor,triggers,macrophage_activation,image_60,GPT,ACE2_receptor macrophage_activation,ace2 receptor macrophage activation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Astrocyte_Activation,SARS-CoV-2,enters,endocytosis,image_60,GPT,SARS-CoV-2 endocytosis,sars cov 2 endocytosis,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Astrocyte_Activation,Endocytosis,leads_to,astrocyte_activation,image_60,GPT,Endocytosis astrocyte_activation,endocytosis astrocyte activation,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Cytokine_Storm,Astrocyte_activation,releases,cytokines,image_60,GPT,Astrocyte_activation cytokines,astrocyte activation cytokines,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Cytokine_Storm,Cytokines,cause,cytokine_storm,image_60,GPT,Cytokines cytokine_storm,cytokines cytokine storm,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Endothelial_Damage,Cytokine_storm,causes,cytokine_leak,image_60,GPT,Cytokine_storm cytokine_leak,cytokine storm cytokine leak,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Endothelial_Damage,Cytokine_leak,results_in,endothelial_damage,image_60,GPT,Cytokine_leak endothelial_damage,cytokine leak endothelial damage,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Coagulation,Endothelial_damage,increases,D-dimer_levels,image_60,GPT,Endothelial_damage D-dimer_levels,endothelial damage d dimer levels,Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Coagulation,Increased_D-dimer_levels,lead_to,coagulation,image_60,GPT,Increased_D-dimer_levels coagulation,increased d dimer levels coagulation,Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02318-9/MediaObjects/12035_2021_2318_Fig3_HTML.png,Stroke,Coagulation,causes,stroke,image_60,GPT,Coagulation stroke,coagulation stroke,Vascular Effects
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,BBB_Dysfunction,SARS-CoV-2_infection,causes,BBB_dysfunction,image_61,GPT,SARS-CoV-2_infection BBB_dysfunction,sars cov 2 infection bbb dysfunction,Systemic Cross-Organ Effects
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Microglial_Activation,BBB_dysfunction,leads_to,microglial_activation,image_61,GPT,BBB_dysfunction microglial_activation,bbb dysfunction microglial activation,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Microglial_Activation,Infiltrating_T-cell,activates,microglial_activation,image_61,GPT,Infiltrating_T-cell microglial_activation,infiltrating t cell microglial activation,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Inflammatory_Cytokine_Release,Activated_Microglia_M1,releases,inflammatory_cytokines,image_61,GPT,Activated_Microglia_M1 inflammatory_cytokines,activated microglia m1 inflammatory cytokines,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Inflammatory_Cytokine_Release,Astrocyte,releases,inflammatory_cytokines,image_61,GPT,Astrocyte inflammatory_cytokines,astrocyte inflammatory cytokines,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Neuronal_Death,Activated_Microglia_M1,induces,neuronal_death,image_61,GPT,Activated_Microglia_M1 neuronal_death,activated microglia m1 neuronal death,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Neuronal_Death,Neuron,undergoes,neuronal_death,image_61,GPT,Neuron neuronal_death,neuron neuronal death,Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Glutamate_Release,Astrocyte,releases,glutamate,image_61,GPT,Astrocyte glutamate,astrocyte glutamate,Viral Entry and Neuroinvasion
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,Glutamate_Release,Activated_Microglia_M1,releases,glutamate,image_61,GPT,Activated_Microglia_M1 glutamate,activated microglia m1 glutamate,Immune and Inflammatory Response
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,α-Synuclein_Accumulation,Astrocyte,accumulates,α-synuclein,image_61,GPT,Astrocyte α-synuclein,astrocyte α synuclein,Neurodegenerative Mechanisms
https://www.frontiersin.org/files/Articles/568710/fneur-11-01044-HTML/image_m/fneur-11-01044-g001.jpg,α-Synuclein_Accumulation,Neuron,accumulates,α-synuclein,image_61,GPT,Neuron α-synuclein,neuron α synuclein,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,SARS-CoV-2_Entry,SARS-CoV-2,binds,ACE2,image_62,GPT,SARS-CoV-2 ACE2,sars cov 2 ace2,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,SARS-CoV-2_Entry,ACE2,located_on,Pericyte,image_62,GPT,ACE2 Pericyte,ace2 pericyte,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,Neuroinflammation,SARS-CoV-2_infection,causes,neuroinflammation,image_62,GPT,SARS-CoV-2_infection neuroinflammation,sars cov 2 infection neuroinflammation,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,Neuroinflammation,Neuroinflammation,leads_to,exacerbation_of_neuroinflammation,image_62,GPT,Neuroinflammation exacerbation_of_neuroinflammation,neuroinflammation exacerbation of neuroinflammation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,Cell_Lysis,SARS-CoV-2_infection,causes,cell_lysis,image_62,GPT,SARS-CoV-2_infection cell_lysis,sars cov 2 infection cell lysis,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,Cell_Lysis,Cell_lysis,releases,ATP,image_62,GPT,Cell_lysis ATP,cell lysis atp,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,P2X7R_Activation,ATP,activates,P2X7R,image_62,GPT,ATP P2X7R,atp p2x7r,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,P2X7R_Activation,P2X7R,induces,IL-1β,image_62,GPT,P2X7R IL-1β,p2x7r il 1β,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,Cytokine_Storm,IL-1β,contributes_to,cytokine_storm,image_62,GPT,IL-1β cytokine_storm,il 1β cytokine storm,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,Cytokine_Storm,Cytokine_storm,leads_to,exacerbation_of_neuroinflammation,image_62,GPT,Cytokine_storm exacerbation_of_neuroinflammation,cytokine storm exacerbation of neuroinflammation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,ROS_Production,P2X7R,induces,ROS,image_62,GPT,P2X7R ROS,p2x7r ros,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,ROS_Production,ROS,damages,mitochondria,image_62,GPT,ROS mitochondria,ros mitochondria,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,α-Synuclein_Aggregation,ROS,promotes,α-Synuclein_aggregation,image_62,GPT,ROS α-Synuclein_aggregation,ros α synuclein aggregation,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11302-024-09998-7/MediaObjects/11302_2024_9998_Fig3_HTML.png,α-Synuclein_Aggregation,α-Synuclein_aggregation,forms,Lewy_body,image_62,GPT,α-Synuclein_aggregation Lewy_body,α synuclein aggregation lewy body,Neurodegenerative Mechanisms
