URL,Pathophysiological Process,Subject,Predicate,Object
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Hyperactivation_of_Th17,Th17,produces,IL-22
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Hyperactivation_of_Th17,Th17,produces,IL-23
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Hyperactivation_of_Th17,Th17,leads_to,inflammation
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Dysregulation_of_regulatory_T_cell,SARS-CoV-2,causes,dysregulation_of_regulatory_T_cell
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Dysregulation_of_regulatory_T_cell,Regulatory_T_cell,produces_less,IL-10
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Dysregulation_of_regulatory_T_cell,Regulatory_T_cell,produces_less,TGF-β
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Dysregulation_of_regulatory_T_cell,Dysregulation_of_regulatory_T_cell,leads_to,dysregulation_of_immune_system
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Increased_NKT_cell_formation,SARS-CoV-2,causes,increased_NKT_cell_formation
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Increased_NKT_cell_formation,NKT_cell,produces,autoreactive_antibodies
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Increased_NKT_cell_formation,NKT_cell,leads_to,autoimmune_reactivity
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Effects_on_B_cell,SARS-CoV-2,affects,B_cell
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Effects_on_B_cell,B_cell,leads_to,plasma_cell_formation
https://www.mdpi.com/viruses/viruses-15-00400/article_deploy/html/images/viruses-15-00400-g005.png,Effects_on_B_cell,B_cell,produces,antibodies_to_EBV/HHV-6_dUTPases
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Neuronal/nervous_system_route,SARS-CoV-2_virus,infects,olfactory_epithelium
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Neuronal/nervous_system_route,Infected_olfactory_epithelium,affects,olfactory_neurons
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Neuronal/nervous_system_route,Olfactory_neurons,transmit,virus_to_brain
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Epithelial-humoral_route,Viral_access,occurs_from,infected_lung_epithelium
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Epithelial-humoral_route,Viral_access,occurs_from,infected_intestine_epithelium
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Epithelial-humoral_route,Virus,enters,humoral_route
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Infected_immune/lymphatic_cells,SARS-CoV-2_virus,infects,immune_cells
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Infected_immune/lymphatic_cells,Infected_immune_cells,include,T-cells
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Infected_immune/lymphatic_cells,Infected_immune_cells,include,monocytes
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Infected_immune/lymphatic_cells,Infected_immune_cells,include,macrophages
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Infected_immune/lymphatic_cells,Infected_immune_cells,include,neutrophils
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Infected_immune/lymphatic_cells,Infected_immune_cells,circulate_in,blood_vessel
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Lymphatic-cerebrospinal_fluid_(CSF)_route,Virus,infects,lungs
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Lymphatic-cerebrospinal_fluid_(CSF)_route,Virus,infects,intestine
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Lymphatic-cerebrospinal_fluid_(CSF)_route,Infected_lungs,affect,cerebrospinal_fluid
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Lymphatic-cerebrospinal_fluid_(CSF)_route,Infected_intestine,affect,cerebrospinal_fluid
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Lymphatic-cerebrospinal_fluid_(CSF)_route,Neuroinvasion,occurs_via,lymphatic_vessels
https://www.frontiersin.org/files/Articles/662786/fnagi-13-662786-HTML/image_m/fnagi-13-662786-g002.jpg,Lymphatic-cerebrospinal_fluid_(CSF)_route,Lymphatic_vessels,connect_to,lymph_node
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Retrograde_Transsynaptic_Route,SARS-CoV-2_infection,follows,retrograde_transsynaptic_route
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Retrograde_Transsynaptic_Route,Retrograde_transsynaptic_route,occurs_in,CNS
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Blood-Brain_Barrier_Compromise,SARS-CoV-2,causes,compromised_BBB
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Blood-Brain_Barrier_Compromise,Compromised_BBB,leads_to,destruction
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Cytokine_Storm,SARS-CoV-2,induces,cytokine_storm
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Cytokine_Storm,Cytokine_storm,produces,IL-6
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Cytokine_Storm,Cytokine_storm,produces,TNF-α
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,Hypoxia,activates,HIF-1α
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,HIF-1α,stimulates,M1_MQ
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,HIF-1α,stimulates,DC
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,Hypoxia,causes,ischemic_encephalopathy
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,Hypoxia,causes,microhemorrhages
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,Hypoxia,causes,oligodendroglial_cells_injury
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Hypoxia,Hypoxia,causes,metabolic_pathways_defects
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Protein_Aggregation,Cytokine_storm,leads_to,protein_aggregation
https://www.frontiersin.org/files/Articles/697079/fneur-12-697079-HTML/image_m/fneur-12-697079-g001.jpg,Protein_Aggregation,Protein_aggregation,involves,α-synuclein
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Pathological_Angiogenesis,COVID19,infects,cerebrovascular_endothelial_cell
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Pathological_Angiogenesis,Cerebrovascular_endothelial_cell,produces,VEGF
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Pathological_Angiogenesis,VEGF,causes,pathological_angiogenesis
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,COVID19,increases,ICAM-1
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,COVID19,increases,IL-6
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,COVID19,increases,IL-1β
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,COVID19,increases,TNF-α
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,COVID19,increases,TNF-β
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,Pathological_angiogenesis,leads_to,inflammatory_cell_requirements
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Inflammatory_Response,Inflammatory_cell_requirements,cause,brain_inflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Angiotensin_Imbalance,COVID19,binds,ACE2
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Angiotensin_Imbalance,ACE2,converts,Angiotensin_I-9
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs42269-021-00540-y/MediaObjects/42269_2021_540_Fig10_HTML.png,Angiotensin_Imbalance,Angiotensin_I-9,regulates,angiotensin_balance
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Mast_Cell_Activation,Toxins_Viruses,activate,mast_cells
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Mast_Cell_Activation,Activated_mast_cells,release,CCL2_CXCL8_histamine_IL-1β_IL-6_IL-33_VEGF_osteopontin_TNF-α_tryptase
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Microglia_Activation,Activated_mast_cells,activate,microglia
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Microglia_Activation,Activated_microglia,release,CXCL8_IL-1β_IL-6_TNF-α_S100A8/A9
https://pub.mdpi-res.com/cells/cells-12-00688/article_deploy/html/images/cells-12-00688-g002.png?1677057858,Neuro-COVID,Activated_microglia,lead_to,Neuro-COVID
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Hypoxia,SARS-CoV-2_infection,causes,hypoxia
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,ARDS,SARS-CoV-2_infection,leads_to,ARDS
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Lymphopenia,SARS-CoV-2_infection,results_in,lymphopenia
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Coagulopathy,SARS-CoV-2_infection,induces,coagulopathy
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Cytokine_Storm,SARS-CoV-2_infection,triggers,cytokine_storm
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neutrophils_and_NETs,SARS-CoV-2_infection,activates,neutrophils_and_NETs
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neuroinflammation,SARS-CoV-2_infection,causes,neuroinflammation
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neuromuscular_Agitation,SARS-CoV-2_infection,leads_to,neuromuscular_agitation
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Cerebrovascular_Disease,SARS-CoV-2_infection,results_in,cerebrovascular_disease
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Loss_of_Consciousness,SARS-CoV-2_infection,causes,loss_of_consciousness
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Ageusia_Anosmia_and_Visual_Impairment,SARS-CoV-2_infection,leads_to,ageusia_anosmia_and_visual_impairment
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Hypo_Perfusion_and_Cerebral_Hypoxia,SARS-CoV-2_infection,results_in,hypo_perfusion_and_cerebral_hypoxia
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Meningitis,SARS-CoV-2_infection,causes,meningitis
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Encephalitis,SARS-CoV-2_infection,leads_to,encephalitis
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Hemorrhages,SARS-CoV-2_infection,results_in,hemorrhages
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neurological_Manifestation_after_COVID-19_Infection,SARS-CoV-2_infection,causes,neurological_manifestation_after_COVID-19_infection
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_AT1R/AT2R_ratio,SARS-CoV-2_infection,causes,imbalance_of_AT1R/AT2R_ratio
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_ACE2/ACE_ratio,SARS-CoV-2_infection,causes,imbalance_of_ACE2/ACE_ratio
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Imbalance_of_MAS_R/AT1R_ratio,SARS-CoV-2_infection,causes,imbalance_of_MAS_R/AT1R_ratio
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Elevated_Cytokines,SARS-CoV-2_infection,leads_to,elevated_cytokines
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Neuroinflammation,SARS-CoV-2_infection,induces,neuroinflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41440-021-00800-4/MediaObjects/41440_2021_800_Fig3_HTML.png,Activated_Microglial_Cells,SARS-CoV-2_infection,activates,microglial_cells
https://www.frontiersin.org/files/Articles/745789/fmed-08-745789-HTML/image_m/fmed-08-745789-g002.jpg,BBB_Disruption,Circulating_Immune_Cells,cross,BBB
https://www.frontiersin.org/files/Articles/745789/fmed-08-745789-HTML/image_m/fmed-08-745789-g002.jpg,Monocyte_Activation,Monocytes,release,"IL-1β,IL-6,TNFα"
https://www.frontiersin.org/files/Articles/745789/fmed-08-745789-HTML/image_m/fmed-08-745789-g002.jpg,Microglia_Activation,Activated_Microglia,release,"IL-1β,IL-6,TNFα"
https://www.frontiersin.org/files/Articles/745789/fmed-08-745789-HTML/image_m/fmed-08-745789-g002.jpg,Astrocyte_Activation,Astrocyte,interact_with,Activated_Microglia
https://www.frontiersin.org/files/Articles/745789/fmed-08-745789-HTML/image_m/fmed-08-745789-g002.jpg,Neuronal_Death,Neuron,receives,"TNFα,PG,glutamate"
https://www.frontiersin.org/files/Articles/745789/fmed-08-745789-HTML/image_m/fmed-08-745789-g002.jpg,Neuronal_Death,Neuron,undergoes,Neuronal_Death
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,Direct_Invasion,SARS-CoV-2,invades,neuron
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,Blood_Circulatory_Pathway,SARS-CoV-2,travels_through,blood_circulation
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,Neuronal_Pathway,SARS-CoV-2,uses,neuronal_pathway
https://www.mdpi.com/brainsci/brainsci-13-00131/article_deploy/html/images/brainsci-13-00131-g004-550.jpg,ACE2_Receptor_Binding,SARS-CoV-2,binds_to,ACE2_receptor
https://c19early.org/simg/yehia.png,Spike_Protein_Interaction,Spike_protein,binds,ACE2
https://c19early.org/simg/yehia.png,Spike_Protein_Interaction,ACE2,activates,ATR1
https://c19early.org/simg/yehia.png,Spike_Protein_Interaction,ATR1,induces,NOX
https://c19early.org/simg/yehia.png,Cytokine_Storm,SARS-CoV-2,triggers,cytokine_storm
https://c19early.org/simg/yehia.png,Cytokine_Storm,Cytokine_storm,causes,BBB_disruption
https://c19early.org/simg/yehia.png,Microglia_Activation,BBB_disruption,leads_to,microglia_activation
https://c19early.org/simg/yehia.png,Microglia_Activation,Microglia,polarizes_to,M1
https://c19early.org/simg/yehia.png,Microglia_Activation,Microglia,polarizes_to,M2
https://c19early.org/simg/yehia.png,Lipid_Peroxidation,ACSL4,converts,PUFA
https://c19early.org/simg/yehia.png,Lipid_Peroxidation,PUFA,undergoes,lipid_peroxidation
https://c19early.org/simg/yehia.png,Lipid_Peroxidation,Lipid_peroxidation,produces,PUFAOOH
https://c19early.org/simg/yehia.png,Iron_Dysregulation,LIP,increases,Fe2+
https://c19early.org/simg/yehia.png,Iron_Dysregulation,Fe2+,undergoes,chelation
https://c19early.org/simg/yehia.png,Iron_Dysregulation,Hepcidin,inhibits,FPN1
https://c19early.org/simg/yehia.png,Ferroptosis_Inhibition,SLC7A11,imports,cystine
https://c19early.org/simg/yehia.png,Ferroptosis_Inhibition,Cystine,converts_to,GSH
https://c19early.org/simg/yehia.png,Ferroptosis_Inhibition,GSH,reduces,ROS
https://c19early.org/simg/yehia.png,Inflammatory_Response,NFkB,induces,proinflammatory_cytokines
https://c19early.org/simg/yehia.png,Inflammatory_Response,M2,produces,anti-inflammatory_cytokines
https://c19early.org/simg/yehia.png,Inflammatory_Response,M1,produces,proinflammatory_cytokines
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,Cytokine_Release,SARS-CoV-2,induces,cytokine_release
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,Chemokine_Release,SARS-CoV-2,induces,chemokine_release
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,Neuronal_Interaction,SARS-CoV-2,interacts_with,neurons
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,Astrocyte_Interaction,SARS-CoV-2,interacts_with,astrocytes
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,Microglial_Activation,SARS-CoV-2,activates,microglia
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,Immune_Cell_Infiltration,SARS-CoV-2,causes,immune_cell_infiltration
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Dysregulated_Immune_Response,SARS-CoV-2_infection,causes,dysregulated_immune_response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Dysregulated_Immune_Response,Dysregulated_immune_response,leads_to,pulmonary_thrombus
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Dysregulated_Immune_Response,Pulmonary_thrombus,causes,systemic_inflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Dysregulated_Immune_Response,Systemic_inflammation,results_in,vascular_damage
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Neuroinflammation,SARS-CoV-2,triggers,neuroinflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Neuroinflammation,Neuroinflammation,leads_to,neurodegeneration
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,BBB_Breakdown,Systemic_inflammation,causes,BBB_breakdown
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,BBB_Breakdown,BBB_breakdown,facilitates,SARS-CoV-2_neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Aβ_Accumulation,SARS-CoV-2,increases,Aβ_accumulation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Aβ_Accumulation,Aβ_accumulation,contributes_to,neurodegeneration
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Astrocyte_Activation,SARS-CoV-2,induces,astrocyte_activation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Astrocyte_Activation,Astrocyte_activation,supports,neuroinflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Microglia_Activation,SARS-CoV-2,stimulates,microglia_activation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png,Microglia_Activation,Microglia_activation,enhances,neuroinflammation
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Transcribial_Route,SARS-CoV-2,enters,brain_via_transcribial_route
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Axonal_Transport_and_Trans-synaptic_Transfer,SARS-CoV-2,spreads,via_axon
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Hematogenous/Lymphatic_Route,SARS-CoV-2,travels,through_blood_and_lymph
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Coagulation_Dysfunction,SARS-CoV-2,causes,coagulation_dysfunction
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Cardiovascular-Metabolic_Comorbidities,SARS-CoV-2,exacerbates,cardiovascular_conditions
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Immune-Mediated_Pathogenesis,SARS-CoV-2,induces,immune_response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs00415-020-10067-3/MediaObjects/415_2020_10067_Fig2_HTML.png,Hypoxia,SARS-CoV-2,leads_to,hypoxia
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-023-01110-0/MediaObjects/12264_2023_1110_Fig3_HTML.png,Aberrant_IFN_response,Delayed_innate_immune_response,causes,aberrant_IFN_response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-023-01110-0/MediaObjects/12264_2023_1110_Fig3_HTML.png,Lymphopenia,COVID-19,causes,lymphopenia
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-023-01110-0/MediaObjects/12264_2023_1110_Fig3_HTML.png,Cytokine_storm,COVID-19,induces,cytokine_storm
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-023-01110-0/MediaObjects/12264_2023_1110_Fig3_HTML.png,Hypercoagulation,COVID-19,leads_to,hypercoagulation
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Neuronal_Retrograde_Route,SARS-CoV-2_infection,affects,olfactory_nerve
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Neuronal_Retrograde_Route,SARS-CoV-2_infection,affects,vagus_nerve
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Neuronal_Retrograde_Route,SARS-CoV-2_infection,affects,trigeminal_nerve
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Hematogenous_Route,SARS-CoV-2_infection,enters,bloodstream
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Hematogenous_Route,SARS-CoV-2_infection,causes,hypoxia
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Blood-Brain_Barrier_Disruption,SARS-CoV-2_infection,targets,ACE2
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Blood-Brain_Barrier_Disruption,SARS-CoV-2_infection,affects,brain_microvascular_endothelial_cells
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Microglia_Activation,SARS-CoV-2_infection,activates,microglia
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Microglia_Activation,Microglia,leads_to,encephalopathy
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Neuronal_Infection,SARS-CoV-2_infection,affects,neuron
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Neuronal_Infection,Neuron,leads_to,cerebrovascular_disease
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Astrocyte_Activation,SARS-CoV-2_infection,activates,astrocytes
https://www.frontiersin.org/files/Articles/583459/fneur-11-583459-HTML/image_m/fneur-11-583459-g001.jpg,Astrocyte_Activation,Astrocytes,lead_to,encephalitis
