Image_number,URL,GitHub_URL,Pathophysiological Process,Subject,Predicate,Object
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,NOX_Activation,Ag_II,activates,NOX
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,H2O2_Production,NOX,produces,H2O2
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Clockophagy_Inhibition,Melatonin,inhibits,Clockophagy
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,BMAL1_Deficiency_Prevention,Melatonin,prevents,BMAL1_deficiency
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,NFkB_Expression_Decrease,Melatonin,decreases,NFkB_expression
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,ACSL4_Inhibition,Melatonin,inhibits,ACSL4
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,LOX_Inhibition,Melatonin,inhibits,LOX
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Lipid_Peroxidation_Reduction,Melatonin,reduces,lipid_peroxidation
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,PUFAOOH_Production_Decrease,Melatonin,decreases,PUFAOOH_production
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,ROS_Scavenging,Melatonin,scavenges,ROS
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,GSH_Production,Melatonin,promotes,GSH_production
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,GPX4_Production,Melatonin,promotes,GPX4_production
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Iron_Chelation,Melatonin,acts_as,iron_chelator
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Microglia_Activation_Reduction,Melatonin,reduces,microglia_activation
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Microglia_Polarization,Melatonin,reduces,M1_polarization
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Anti-inflammatory_Cytokine_Production,Melatonin,increases,anti-inflammatory_cytokines
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Pro-inflammatory_Cytokine_Production,Melatonin,decreases,pro-inflammatory_cytokines
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,BBB_Disruption_Prevention,Melatonin,prevents,BBB_disruption
image_41,https://c19early.org/simg/yehia.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_41.jpg,Ferroptosis_Inhibition,Melatonin,inhibits,ferroptosis
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Entry,SARS-CoV-2,enters,CNS
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Entry,SARS-CoV-2,infects,endothelial_cells
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Entry,SARS-CoV-2,infects,epithelial_cells
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Entry,SARS-CoV-2,uses,inflammatory_cells
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Persistence,SARS-CoV-2,persists,due_to_immune_system_inability
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Persistence,SARS-CoV-2,reaches,whole_brain
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Viral_Persistence,SARS-CoV-2,reaches,CSF
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Demyelination,SARS-CoV-2,participates_in,demyelination
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,Cytokine_Secretion,glial_cultures,secrete,inflammatory_cytokines
image_42,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs11940-020-00647-z/MediaObjects/11940_2020_647_Fig3_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_42.jpg,CNS_Tissue_Damage,inflammatory_cytokines,inflict,CNS_tissue_damage
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,Cytokine_Storm,SARS-CoV-2_infection,causes,cytokine_storm
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,BBB_Leakage,Cytokine_storm,leads_to,BBB_leakage
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,Brain_Entry,SARS-CoV-2,enters,brain_through_damaged_BBB
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,ACE2_Binding,Spike_protein,binds_to,ACE2_receptor
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,Amyloid_Accumulation_Extracellular,Spike_protein,binds_to,Aβ
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,Amyloid_Accumulation_Intracellular,SARS-CoV-2_proteins,form,amyloid_fibrils
image_49,https://www.mdpi.com/pharmaceuticals/pharmaceuticals-17-00788/article_deploy/html/images/pharmaceuticals-17-00788-g001.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_49.jpg,Memory_Disorders,Amyloid_accumulation,leads_to,memory_disorders
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,NRP-3_Inflammasome,COVID-19_infection,activates,NRP-3_Inflammasome
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,NRP-3_Inflammasome,Alzheimer's_disease,activates,NRP-3_Inflammasome
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Inflammation,NRP-3_Inflammasome,induces,Inflammation
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Inflammation,Inflammation,involves,TNF-α_IL-1β_IL-6
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Inflammation,Inflammation,affects,Alzheimer's_disease
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Inflammation,Inflammation_receptors,associated_with,higher_risk_of_AD
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Cytokine_Storm,COVID-19_infection,causes,Cytokine_Storm
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Cytokine_Storm,Cytokine_Storm,aggravates,infection's_severity
image_50,https://content.iospress.com/media/jad/2023/96-4/jad-96-4-jad230396/jad-96-jad230396-g003.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_50.jpg,Increased_Aβ_and_tau_pathology,Inflammation,leads_to,Increased_Aβ_and_tau_pathology
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT1R_Activation,Ang_II,binds,AT1R
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT1R_Activation,AT1R_activation,increases,proinflammatory_cytokines
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT1R_Activation,AT1R_activation,causes,activation_of_microglia
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT1R_Activation,AT1R_activation,induces,oxidative_stress
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT1R_Activation,AT1R_activation,leads_to,programmed_cell_death
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT2R_Activation,Ang_II,binds,AT2R
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT2R_Activation,AT2R_activation,enhances,cognition
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT2R_Activation,AT2R_activation,promotes,synaptic_remodeling
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT2R_Activation,AT2R_activation,supports,cell_survival
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT2R_Activation,AT2R_activation,facilitates,cell_signal_transmission
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_II_AT2R_Activation,AT2R_activation,provides,antioxidant_anti-inflammatory_mechanisms
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_IV_AT4R_Activation,Ang_IV,binds,AT4R
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_IV_AT4R_Activation,AT4R_activation,improves,hippocampal_synapsis
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_IV_AT4R_Activation,AT4R_activation,aids,recovery_of_memory
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_IV_AT4R_Activation,AT4R_activation,assists,recovery_of_cerebrovascular_deficits
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_1-7_MasR_Activation,Ang_1-7,binds,MasR
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_1-7_MasR_Activation,MasR_activation,decreases,antithrombotic_activity
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Ang_1-7_MasR_Activation,MasR_activation,reduces,ischemic_stroke_risk
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Alamandine_MrgDR_Activation,Alamandine,binds,MrgDR
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Alamandine_MrgDR_Activation,MrgDR_activation,reduces,excitotoxicity
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Alamandine_MrgDR_Activation,MrgDR_activation,prevents,cell_death
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Alamandine_MrgDR_Activation,MrgDR_activation,mitigates,cellular_damage
image_54,https://www.frontiersin.org/files/Articles/977039/fncel-16-977039-HTML-r1/image_m/fncel-16-977039-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_54.jpg,Alamandine_MrgDR_Activation,MrgDR_activation,enhances,antidepressant_effects
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Hematogenous_Spread,SARS-CoV-2,enters,bloodstream
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Hematogenous_Spread,Bloodstream,carries,virus_to_CNS
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Transmucosal_Invasion_Through_Olfactory_Epithelium,SARS-CoV-2,invades,olfactory_epithelium
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Transmucosal_Invasion_Through_Olfactory_Epithelium,Olfactory_epithelium,provides,route_to_CNS
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Retrograde_Neuronal_Dissemination,SARS-CoV-2,travels,via_Vagal_nerve
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Retrograde_Neuronal_Dissemination,SARS-CoV-2,travels,via_Trigeminal_nerve
image_55,https://dfzljdn9uc3pi.cloudfront.net/2022/14227/1/fig-1-full.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_55.jpg,Retrograde_Neuronal_Dissemination,Nerves,connect,to_CNS
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Sustentacular_Cell_Infection,SARS-CoV-2,infects,olfactory_sustentacular_cells
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Sustentacular_Cell_Infection,Olfactory_sustentacular_cell_infection,causes,OE_structural_damage
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,loses,support_from_OSCs
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,damaged_by,inflammation
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,damaged_by,immune_reactions
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,damaged_by,cytokines
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Olfactory_Receptor_Neuron_Damage,Olfactory_receptor_neuron,damaged_by,PAMPs_or_DAMPs_signaling
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Persistent_Olfactory_Dysfunction,Persistent_post-COVID-19_anosmia,involves,chronic_OE_infection
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Persistent_Olfactory_Dysfunction,Persistent_post-COVID-19_anosmia,involves,continuous_inflammation
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Persistent_Olfactory_Dysfunction,Persistent_post-COVID-19_anosmia,involves,damage_to_basal_cells
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Anterograde_Degeneration,Anterograde_degeneration,affects,ORN_axons
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Anterograde_Degeneration,Anterograde_degeneration,affects,neurons_in_OB
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Pathogenic_Molecule_Transport,Pathogenic_molecules,transported_from,OE_to_OB
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Hematogenous_Neuropathology,Microvascular_thrombosis,affects,endothelium
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Hematogenous_Neuropathology,SARS-CoV-2,infects,endothelial_cells
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Hematogenous_Neuropathology,SARS-CoV-2,infects,pericytes
image_56,https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_56.jpg,Hematogenous_Neuropathology,Microthrombi,compromise,blood-brain_barrier
